sample_id,relative_path,split,signer,source_split,sign_id,label_ar,label_en,unified_token,unified_token_id,start,end,frames,face_rate,pose_rate,left_hand_rate,right_hand_rate,best_hand_rate,quality_score,train_eligible
karsl_01_train_0003_01_01_0003_17_11_16_16_31_00_c_mp4,01/train/0003/01_01_0003_(17_11_16_16_31_00)_c.mp4,train,01,train,0003,2,2,2,849,2366,2384,18,1.0,1.0,1.0,1.0,1.0,1.0,True
karsl_01_train_0003_01_01_0003_17_11_16_16_31_01_c_mp4,01/train/0003/01_01_0003_(17_11_16_16_31_01)_c.mp4,train,01,train,0003,2,2,2,849,2384,2403,19,1.0,1.0,1.0,1.0,1.0,1.0,True
karsl_01_train_0003_01_01_0003_17_11_16_16_31_03_c_mp4,01/train/0003/01_01_0003_(17_11_16_16_31_03)_c.mp4,train,01,train,0003,2,2,2,849,2403,2421,18,1.0,1.0,1.0,1.0,1.0,1.0,True
karsl_01_train_0003_01_01_0003_17_11_16_16_31_05_c_mp4,01/train/0003/01_01_0003_(17_11_16_16_31_05)_c.mp4,train,01,train,0003,2,2,2,849,2421,2439,18,1.0,1.0,1.0,1.0,1.0,1.0,True
karsl_01_train_0003_01_01_0003_17_11_16_16_31_07_c_mp4,01/train/0003/01_01_0003_(17_11_16_16_31_07)_c.mp4,train,01,train,0003,2,2,2,849,2439,2452,13,1.0,1.0,1.0,1.0,1.0,1.0,True
karsl_01_train_0003_01_01_0003_17_11_16_16_31_18_c_mp4,01/train/0003/01_01_0003_(17_11_16_16_31_18)_c.mp4,train,01,train,0003,2,2,2,849,2452,2472,20,1.0,1.0,1.0,1.0,1.0,1.0,True
karsl_01_train_0003_01_01_0003_17_11_16_16_31_20_c_mp4,01/train/0003/01_01_0003_(17_11_16_16_31_20)_c.mp4,train,01,train,0003,2,2,2,849,2472,2490,18,1.0,1.0,1.0,1.0,1.0,1.0,True
karsl_01_train_0003_01_01_0003_17_11_16_16_31_21_c_mp4,01/train/0003/01_01_0003_(17_11_16_16_31_21)_c.mp4,train,01,train,0003,2,2,2,849,2490,2510,20,1.0,1.0,1.0,1.0,1.0,1.0,True
karsl_01_train_0003_01_01_0003_17_11_16_16_31_23_c_mp4,01/train/0003/01_01_0003_(17_11_16_16_31_23)_c.mp4,train,01,train,0003,2,2,2,849,2510,2532,22,1.0,1.0,1.0,1.0,1.0,1.0,True
karsl_01_train_0003_01_01_0003_17_11_16_16_31_26_c_mp4,01/train/0003/01_01_0003_(17_11_16_16_31_26)_c.mp4,train,01,train,0003,2,2,2,849,2532,2551,19,1.0,1.0,1.0,1.0,1.0,1.0,True
karsl_01_train_0003_01_01_0003_17_11_16_16_31_28_c_mp4,01/train/0003/01_01_0003_(17_11_16_16_31_28)_c.mp4,train,01,train,0003,2,2,2,849,2551,2572,21,1.0,1.0,1.0,1.0,1.0,1.0,True
karsl_01_train_0003_01_01_0003_17_11_16_16_31_30_c_mp4,01/train/0003/01_01_0003_(17_11_16_16_31_30)_c.mp4,train,01,train,0003,2,2,2,849,2572,2592,20,1.0,1.0,1.0,1.0,1.0,1.0,True
karsl_01_train_0004_01_01_0004_10_11_16_16_31_03_c_mp4,01/train/0004/01_01_0004_(10_11_16_16_31_03)_c.mp4,train,01,train,0004,3,3,3,850,2592,2615,23,1.0,1.0,1.0,1.0,1.0,1.0,True
karsl_01_train_0004_01_01_0004_10_11_16_16_31_07_c_mp4,01/train/0004/01_01_0004_(10_11_16_16_31_07)_c.mp4,train,01,train,0004,3,3,3,850,2615,2635,20,1.0,1.0,1.0,1.0,1.0,1.0,True
karsl_01_train_0004_01_01_0004_10_11_16_16_31_08_c_mp4,01/train/0004/01_01_0004_(10_11_16_16_31_08)_c.mp4,train,01,train,0004,3,3,3,850,2635,2656,21,1.0,1.0,1.0,1.0,1.0,1.0,True
karsl_01_train_0004_01_01_0004_10_11_16_16_31_10_c_mp4,01/train/0004/01_01_0004_(10_11_16_16_31_10)_c.mp4,train,01,train,0004,3,3,3,850,2656,2674,18,1.0,1.0,1.0,1.0,1.0,1.0,True
karsl_01_train_0004_01_01_0004_10_11_16_16_31_12_c_mp4,01/train/0004/01_01_0004_(10_11_16_16_31_12)_c.mp4,train,01,train,0004,3,3,3,850,2674,2697,23,1.0,1.0,1.0,1.0,1.0,1.0,True
karsl_01_train_0004_01_01_0004_10_11_16_16_31_14_c_mp4,01/train/0004/01_01_0004_(10_11_16_16_31_14)_c.mp4,train,01,train,0004,3,3,3,850,2697,2717,20,1.0,1.0,1.0,1.0,1.0,1.0,True
karsl_01_train_0004_01_01_0004_10_11_16_16_31_16_c_mp4,01/train/0004/01_01_0004_(10_11_16_16_31_16)_c.mp4,train,01,train,0004,3,3,3,850,2717,2736,19,1.0,1.0,1.0,1.0,1.0,1.0,True
karsl_01_train_0004_01_01_0004_10_11_16_16_31_18_c_mp4,01/train/0004/01_01_0004_(10_11_16_16_31_18)_c.mp4,train,01,train,0004,3,3,3,850,2736,2758,22,1.0,1.0,1.0,1.0,1.0,1.0,True
karsl_01_train_0004_01_01_0004_10_11_16_16_31_20_c_mp4,01/train/0004/01_01_0004_(10_11_16_16_31_20)_c.mp4,train,01,train,0004,3,3,3,850,2758,2785,27,1.0,1.0,1.0,1.0,1.0,1.0,True
karsl_01_train_0004_01_01_0004_10_11_16_16_31_22_c_mp4,01/train/0004/01_01_0004_(10_11_16_16_31_22)_c.mp4,train,01,train,0004,3,3,3,850,2785,2807,22,1.0,1.0,1.0,1.0,1.0,1.0,True
karsl_01_train_0004_01_01_0004_10_11_16_16_31_25_c_mp4,01/train/0004/01_01_0004_(10_11_16_16_31_25)_c.mp4,train,01,train,0004,3,3,3,850,2807,2830,23,1.0,1.0,1.0,1.0,1.0,1.0,True
karsl_01_train_0004_01_01_0004_10_11_16_16_31_26_c_mp4,01/train/0004/01_01_0004_(10_11_16_16_31_26)_c.mp4,train,01,train,0004,3,3,3,850,2830,2853,23,1.0,1.0,1.0,1.0,1.0,1.0,True
karsl_01_train_0004_01_01_0004_10_11_16_16_31_28_c_mp4,01/train/0004/01_01_0004_(10_11_16_16_31_28)_c.mp4,train,01,train,0004,3,3,3,850,2853,2872,19,1.0,1.0,1.0,1.0,1.0,1.0,True
karsl_01_train_0004_01_01_0004_10_11_16_16_31_30_c_mp4,01/train/0004/01_01_0004_(10_11_16_16_31_30)_c.mp4,train,01,train,0004,3,3,3,850,2872,2892,20,1.0,1.0,1.0,1.0,1.0,1.0,True
karsl_01_train_0004_01_01_0004_10_11_16_16_31_33_c_mp4,01/train/0004/01_01_0004_(10_11_16_16_31_33)_c.mp4,train,01,train,0004,3,3,3,850,2892,2910,18,1.0,1.0,1.0,1.0,1.0,1.0,True
karsl_01_train_0004_01_01_0004_10_11_16_16_31_35_c_mp4,01/train/0004/01_01_0004_(10_11_16_16_31_35)_c.mp4,train,01,train,0004,3,3,3,850,2910,2930,20,1.0,1.0,1.0,1.0,1.0,1.0,True
karsl_01_train_0004_01_01_0004_10_11_16_16_31_38_c_mp4,01/train/0004/01_01_0004_(10_11_16_16_31_38)_c.mp4,train,01,train,0004,3,3,3,850,2930,2945,15,1.0,1.0,1.0,1.0,1.0,1.0,True
karsl_01_train_0004_01_01_0004_10_11_16_16_31_40_c_mp4,01/train/0004/01_01_0004_(10_11_16_16_31_40)_c.mp4,train,01,train,0004,3,3,3,850,2945,2963,18,1.0,1.0,1.0,1.0,1.0,1.0,True
karsl_01_train_0004_01_01_0004_10_11_16_16_31_41_c_mp4,01/train/0004/01_01_0004_(10_11_16_16_31_41)_c.mp4,train,01,train,0004,3,3,3,850,2963,2980,17,1.0,1.0,1.0,1.0,1.0,1.0,True
karsl_01_train_0004_01_01_0004_10_11_16_16_31_43_c_mp4,01/train/0004/01_01_0004_(10_11_16_16_31_43)_c.mp4,train,01,train,0004,3,3,3,850,2980,2997,17,1.0,1.0,1.0,1.0,1.0,1.0,True
karsl_01_train_0004_01_01_0004_10_11_16_16_31_44_c_mp4,01/train/0004/01_01_0004_(10_11_16_16_31_44)_c.mp4,train,01,train,0004,3,3,3,850,2997,3014,17,1.0,1.0,1.0,1.0,1.0,1.0,True
karsl_01_train_0004_01_01_0004_10_11_16_16_31_45_c_mp4,01/train/0004/01_01_0004_(10_11_16_16_31_45)_c.mp4,train,01,train,0004,3,3,3,850,3014,3027,13,1.0,1.0,1.0,1.0,1.0,1.0,True
karsl_01_train_0004_01_01_0004_10_11_16_16_31_47_c_mp4,01/train/0004/01_01_0004_(10_11_16_16_31_47)_c.mp4,train,01,train,0004,3,3,3,850,3027,3041,14,1.0,1.0,1.0,1.0,1.0,1.0,True
karsl_01_train_0004_01_01_0004_10_11_16_16_31_48_c_mp4,01/train/0004/01_01_0004_(10_11_16_16_31_48)_c.mp4,train,01,train,0004,3,3,3,850,3041,3055,14,1.0,1.0,1.0,1.0,1.0,1.0,True
karsl_01_train_0004_01_01_0004_10_11_16_16_31_51_c_mp4,01/train/0004/01_01_0004_(10_11_16_16_31_51)_c.mp4,train,01,train,0004,3,3,3,850,3055,3069,14,1.0,1.0,1.0,1.0,1.0,1.0,True
karsl_01_train_0004_01_01_0004_10_11_16_16_31_52_c_mp4,01/train/0004/01_01_0004_(10_11_16_16_31_52)_c.mp4,train,01,train,0004,3,3,3,850,3069,3083,14,1.0,1.0,1.0,1.0,1.0,1.0,True
karsl_01_train_0004_01_01_0004_10_11_16_16_31_53_c_mp4,01/train/0004/01_01_0004_(10_11_16_16_31_53)_c.mp4,train,01,train,0004,3,3,3,850,3083,3097,14,1.0,1.0,1.0,1.0,1.0,1.0,True
karsl_01_train_0004_01_01_0004_10_11_16_16_31_55_c_mp4,01/train/0004/01_01_0004_(10_11_16_16_31_55)_c.mp4,train,01,train,0004,3,3,3,850,3097,3110,13,1.0,1.0,1.0,1.0,1.0,1.0,True
karsl_01_train_0004_01_01_0004_10_11_16_16_31_56_c_mp4,01/train/0004/01_01_0004_(10_11_16_16_31_56)_c.mp4,train,01,train,0004,3,3,3,850,3110,3124,14,1.0,1.0,1.0,1.0,1.0,1.0,True
karsl_01_train_0004_01_01_0004_10_11_16_16_31_57_c_mp4,01/train/0004/01_01_0004_(10_11_16_16_31_57)_c.mp4,train,01,train,0004,3,3,3,850,3124,3138,14,1.0,1.0,1.0,1.0,1.0,1.0,True
karsl_01_train_0004_01_01_0004_10_11_16_16_31_58_c_mp4,01/train/0004/01_01_0004_(10_11_16_16_31_58)_c.mp4,train,01,train,0004,3,3,3,850,3138,3155,17,1.0,1.0,1.0,1.0,1.0,1.0,True
karsl_01_train_0004_01_01_0004_10_11_16_16_32_00_c_mp4,01/train/0004/01_01_0004_(10_11_16_16_32_00)_c.mp4,train,01,train,0004,3,3,3,850,3155,3171,16,1.0,1.0,1.0,1.0,1.0,1.0,True
karsl_01_train_0004_01_01_0004_10_11_16_16_32_03_c_mp4,01/train/0004/01_01_0004_(10_11_16_16_32_03)_c.mp4,train,01,train,0004,3,3,3,850,3171,3188,17,1.0,1.0,1.0,1.0,1.0,1.0,True
karsl_01_train_0004_01_01_0004_17_11_16_16_31_47_c_mp4,01/train/0004/01_01_0004_(17_11_16_16_31_47)_c.mp4,train,01,train,0004,3,3,3,850,3188,3211,23,1.0,1.0,0.956522,1.0,1.0,1.0,True
karsl_01_train_0004_01_01_0004_17_11_16_16_31_49_c_mp4,01/train/0004/01_01_0004_(17_11_16_16_31_49)_c.mp4,train,01,train,0004,3,3,3,850,3211,3232,21,1.0,1.0,1.0,1.0,1.0,1.0,True
karsl_01_train_0004_01_01_0004_17_11_16_16_31_51_c_mp4,01/train/0004/01_01_0004_(17_11_16_16_31_51)_c.mp4,train,01,train,0004,3,3,3,850,3232,3253,21,1.0,1.0,1.0,1.0,1.0,1.0,True
karsl_01_train_0004_01_01_0004_17_11_16_16_31_53_c_mp4,01/train/0004/01_01_0004_(17_11_16_16_31_53)_c.mp4,train,01,train,0004,3,3,3,850,3253,3273,20,1.0,1.0,1.0,1.0,1.0,1.0,True
karsl_01_train_0004_01_01_0004_17_11_16_16_32_02_c_mp4,01/train/0004/01_01_0004_(17_11_16_16_32_02)_c.mp4,train,01,train,0004,3,3,3,850,3273,3295,22,1.0,1.0,1.0,1.0,1.0,1.0,True
karsl_01_train_0004_01_01_0004_17_11_16_16_32_04_c_mp4,01/train/0004/01_01_0004_(17_11_16_16_32_04)_c.mp4,train,01,train,0004,3,3,3,850,3295,3317,22,1.0,1.0,1.0,1.0,1.0,1.0,True
karsl_01_train_0004_01_01_0004_17_11_16_16_32_07_c_mp4,01/train/0004/01_01_0004_(17_11_16_16_32_07)_c.mp4,train,01,train,0004,3,3,3,850,3317,3340,23,1.0,1.0,1.0,1.0,1.0,1.0,True
karsl_01_train_0004_01_01_0004_17_11_16_16_32_09_c_mp4,01/train/0004/01_01_0004_(17_11_16_16_32_09)_c.mp4,train,01,train,0004,3,3,3,850,3340,3361,21,1.0,1.0,1.0,1.0,1.0,1.0,True
karsl_01_train_0004_01_01_0004_17_11_16_16_32_11_c_mp4,01/train/0004/01_01_0004_(17_11_16_16_32_11)_c.mp4,train,01,train,0004,3,3,3,850,3361,3381,20,1.0,1.0,1.0,1.0,1.0,1.0,True
karsl_01_train_0005_01_01_0005_10_11_16_16_32_27_c_mp4,01/train/0005/01_01_0005_(10_11_16_16_32_27)_c.mp4,train,01,train,0005,4,4,4,851,3381,3404,23,1.0,1.0,1.0,1.0,1.0,1.0,True
karsl_01_train_0005_01_01_0005_10_11_16_16_32_34_c_mp4,01/train/0005/01_01_0005_(10_11_16_16_32_34)_c.mp4,train,01,train,0005,4,4,4,851,3404,3420,16,1.0,1.0,1.0,1.0,1.0,1.0,True
karsl_01_train_0005_01_01_0005_10_11_16_16_32_35_c_mp4,01/train/0005/01_01_0005_(10_11_16_16_32_35)_c.mp4,train,01,train,0005,4,4,4,851,3420,3438,18,1.0,1.0,1.0,1.0,1.0,1.0,True
karsl_01_train_0005_01_01_0005_10_11_16_16_32_39_c_mp4,01/train/0005/01_01_0005_(10_11_16_16_32_39)_c.mp4,train,01,train,0005,4,4,4,851,3438,3458,20,1.0,1.0,1.0,1.0,1.0,1.0,True
karsl_01_train_0005_01_01_0005_10_11_16_16_32_40_c_mp4,01/train/0005/01_01_0005_(10_11_16_16_32_40)_c.mp4,train,01,train,0005,4,4,4,851,3458,3476,18,1.0,1.0,1.0,1.0,1.0,1.0,True
karsl_01_train_0005_01_01_0005_10_11_16_16_32_42_c_mp4,01/train/0005/01_01_0005_(10_11_16_16_32_42)_c.mp4,train,01,train,0005,4,4,4,851,3476,3493,17,1.0,1.0,1.0,1.0,1.0,1.0,True
karsl_01_train_0005_01_01_0005_10_11_16_16_32_43_c_mp4,01/train/0005/01_01_0005_(10_11_16_16_32_43)_c.mp4,train,01,train,0005,4,4,4,851,3493,3512,19,1.0,1.0,1.0,1.0,1.0,1.0,True
karsl_01_train_0005_01_01_0005_10_11_16_16_32_45_c_mp4,01/train/0005/01_01_0005_(10_11_16_16_32_45)_c.mp4,train,01,train,0005,4,4,4,851,3512,3530,18,1.0,1.0,1.0,1.0,1.0,1.0,True
karsl_01_train_0005_01_01_0005_10_11_16_16_32_46_c_mp4,01/train/0005/01_01_0005_(10_11_16_16_32_46)_c.mp4,train,01,train,0005,4,4,4,851,3530,3548,18,1.0,1.0,1.0,1.0,1.0,1.0,True
karsl_01_train_0005_01_01_0005_10_11_16_16_32_48_c_mp4,01/train/0005/01_01_0005_(10_11_16_16_32_48)_c.mp4,train,01,train,0005,4,4,4,851,3548,3566,18,1.0,1.0,1.0,1.0,1.0,1.0,True
karsl_01_train_0005_01_01_0005_10_11_16_16_32_51_c_mp4,01/train/0005/01_01_0005_(10_11_16_16_32_51)_c.mp4,train,01,train,0005,4,4,4,851,3566,3587,21,1.0,1.0,1.0,1.0,1.0,1.0,True
karsl_01_train_0005_01_01_0005_10_11_16_16_32_54_c_mp4,01/train/0005/01_01_0005_(10_11_16_16_32_54)_c.mp4,train,01,train,0005,4,4,4,851,3587,3606,19,1.0,1.0,1.0,1.0,1.0,1.0,True
karsl_01_train_0005_01_01_0005_10_11_16_16_32_56_c_mp4,01/train/0005/01_01_0005_(10_11_16_16_32_56)_c.mp4,train,01,train,0005,4,4,4,851,3606,3625,19,1.0,1.0,1.0,1.0,1.0,1.0,True
karsl_01_train_0005_01_01_0005_10_11_16_16_32_57_c_mp4,01/train/0005/01_01_0005_(10_11_16_16_32_57)_c.mp4,train,01,train,0005,4,4,4,851,3625,3644,19,1.0,1.0,1.0,1.0,1.0,1.0,True
karsl_01_train_0005_01_01_0005_10_11_16_16_32_59_c_mp4,01/train/0005/01_01_0005_(10_11_16_16_32_59)_c.mp4,train,01,train,0005,4,4,4,851,3644,3663,19,1.0,1.0,1.0,1.0,1.0,1.0,True
karsl_01_train_0005_01_01_0005_10_11_16_16_33_01_c_mp4,01/train/0005/01_01_0005_(10_11_16_16_33_01)_c.mp4,train,01,train,0005,4,4,4,851,3663,3681,18,1.0,1.0,1.0,1.0,1.0,1.0,True
karsl_01_train_0005_01_01_0005_10_11_16_16_33_02_c_mp4,01/train/0005/01_01_0005_(10_11_16_16_33_02)_c.mp4,train,01,train,0005,4,4,4,851,3681,3701,20,1.0,1.0,1.0,1.0,1.0,1.0,True
karsl_01_train_0005_01_01_0005_10_11_16_16_33_04_c_mp4,01/train/0005/01_01_0005_(10_11_16_16_33_04)_c.mp4,train,01,train,0005,4,4,4,851,3701,3719,18,1.0,1.0,1.0,1.0,1.0,1.0,True
karsl_01_train_0005_01_01_0005_10_11_16_16_33_05_c_mp4,01/train/0005/01_01_0005_(10_11_16_16_33_05)_c.mp4,train,01,train,0005,4,4,4,851,3719,3737,18,1.0,1.0,1.0,1.0,1.0,1.0,True
karsl_01_train_0005_01_01_0005_10_11_16_16_33_07_c_mp4,01/train/0005/01_01_0005_(10_11_16_16_33_07)_c.mp4,train,01,train,0005,4,4,4,851,3737,3755,18,1.0,1.0,1.0,1.0,1.0,1.0,True
karsl_01_train_0005_01_01_0005_10_11_16_16_33_08_c_mp4,01/train/0005/01_01_0005_(10_11_16_16_33_08)_c.mp4,train,01,train,0005,4,4,4,851,3755,3774,19,1.0,1.0,1.0,1.0,1.0,1.0,True
karsl_01_train_0005_01_01_0005_10_11_16_16_33_10_c_mp4,01/train/0005/01_01_0005_(10_11_16_16_33_10)_c.mp4,train,01,train,0005,4,4,4,851,3774,3794,20,1.0,1.0,1.0,1.0,1.0,1.0,True
karsl_01_train_0005_01_01_0005_10_11_16_16_33_12_c_mp4,01/train/0005/01_01_0005_(10_11_16_16_33_12)_c.mp4,train,01,train,0005,4,4,4,851,3794,3811,17,1.0,1.0,1.0,1.0,1.0,1.0,True
karsl_01_train_0005_01_01_0005_10_11_16_16_33_13_c_mp4,01/train/0005/01_01_0005_(10_11_16_16_33_13)_c.mp4,train,01,train,0005,4,4,4,851,3811,3836,25,1.0,1.0,1.0,1.0,1.0,1.0,True
karsl_01_train_0005_01_01_0005_10_11_16_16_33_15_c_mp4,01/train/0005/01_01_0005_(10_11_16_16_33_15)_c.mp4,train,01,train,0005,4,4,4,851,3836,3855,19,1.0,1.0,1.0,1.0,1.0,1.0,True
karsl_01_train_0005_01_01_0005_10_11_16_16_33_17_c_mp4,01/train/0005/01_01_0005_(10_11_16_16_33_17)_c.mp4,train,01,train,0005,4,4,4,851,3855,3875,20,1.0,1.0,1.0,1.0,1.0,1.0,True
karsl_01_train_0005_01_01_0005_10_11_16_16_33_18_c_mp4,01/train/0005/01_01_0005_(10_11_16_16_33_18)_c.mp4,train,01,train,0005,4,4,4,851,3875,3895,20,1.0,1.0,1.0,1.0,1.0,1.0,True
karsl_01_train_0005_01_01_0005_10_11_16_16_33_20_c_mp4,01/train/0005/01_01_0005_(10_11_16_16_33_20)_c.mp4,train,01,train,0005,4,4,4,851,3895,3914,19,1.0,1.0,1.0,1.0,1.0,1.0,True
karsl_01_train_0005_01_01_0005_10_11_16_16_33_21_c_mp4,01/train/0005/01_01_0005_(10_11_16_16_33_21)_c.mp4,train,01,train,0005,4,4,4,851,3914,3939,25,1.0,1.0,1.0,1.0,1.0,1.0,True
karsl_01_train_0005_01_01_0005_10_11_16_16_33_23_c_mp4,01/train/0005/01_01_0005_(10_11_16_16_33_23)_c.mp4,train,01,train,0005,4,4,4,851,3939,3961,22,1.0,1.0,1.0,1.0,1.0,1.0,True
karsl_01_train_0005_01_01_0005_10_11_16_16_33_25_c_mp4,01/train/0005/01_01_0005_(10_11_16_16_33_25)_c.mp4,train,01,train,0005,4,4,4,851,3961,3983,22,1.0,1.0,1.0,1.0,1.0,1.0,True
karsl_01_train_0005_01_01_0005_10_11_16_16_33_26_c_mp4,01/train/0005/01_01_0005_(10_11_16_16_33_26)_c.mp4,train,01,train,0005,4,4,4,851,3983,4003,20,1.0,1.0,1.0,1.0,1.0,1.0,True
karsl_01_train_0005_01_01_0005_10_11_16_16_33_28_c_mp4,01/train/0005/01_01_0005_(10_11_16_16_33_28)_c.mp4,train,01,train,0005,4,4,4,851,4003,4024,21,1.0,1.0,1.0,1.0,1.0,1.0,True
karsl_01_train_0005_01_01_0005_10_11_16_16_33_30_c_mp4,01/train/0005/01_01_0005_(10_11_16_16_33_30)_c.mp4,train,01,train,0005,4,4,4,851,4024,4043,19,1.0,1.0,1.0,1.0,1.0,1.0,True
karsl_01_train_0005_01_01_0005_10_11_16_16_34_12_c_mp4,01/train/0005/01_01_0005_(10_11_16_16_34_12)_c.mp4,train,01,train,0005,4,4,4,851,4043,4060,17,1.0,1.0,1.0,1.0,1.0,1.0,True
karsl_01_train_0005_01_01_0005_10_11_16_16_34_14_c_mp4,01/train/0005/01_01_0005_(10_11_16_16_34_14)_c.mp4,train,01,train,0005,4,4,4,851,4060,4076,16,1.0,1.0,1.0,1.0,1.0,1.0,True
karsl_01_train_0005_01_01_0005_10_11_16_16_34_15_c_mp4,01/train/0005/01_01_0005_(10_11_16_16_34_15)_c.mp4,train,01,train,0005,4,4,4,851,4076,4089,13,1.0,1.0,1.0,1.0,1.0,1.0,True
karsl_01_train_0005_01_01_0005_10_11_16_16_34_17_c_mp4,01/train/0005/01_01_0005_(10_11_16_16_34_17)_c.mp4,train,01,train,0005,4,4,4,851,4089,4111,22,1.0,1.0,1.0,1.0,1.0,1.0,True
karsl_01_train_0005_01_01_0005_10_11_16_16_34_18_c_mp4,01/train/0005/01_01_0005_(10_11_16_16_34_18)_c.mp4,train,01,train,0005,4,4,4,851,4111,4132,21,1.0,1.0,1.0,1.0,1.0,1.0,True
karsl_01_train_0005_01_01_0005_10_11_16_16_34_20_c_mp4,01/train/0005/01_01_0005_(10_11_16_16_34_20)_c.mp4,train,01,train,0005,4,4,4,851,4132,4152,20,1.0,1.0,1.0,1.0,1.0,1.0,True
karsl_01_train_0005_01_01_0005_10_11_16_16_34_23_c_mp4,01/train/0005/01_01_0005_(10_11_16_16_34_23)_c.mp4,train,01,train,0005,4,4,4,851,4152,4171,19,1.0,1.0,1.0,1.0,1.0,1.0,True
karsl_01_train_0005_01_01_0005_10_11_16_16_34_25_c_mp4,01/train/0005/01_01_0005_(10_11_16_16_34_25)_c.mp4,train,01,train,0005,4,4,4,851,4171,4191,20,1.0,1.0,1.0,1.0,1.0,1.0,True
karsl_01_train_0005_01_01_0005_10_11_16_16_34_27_c_mp4,01/train/0005/01_01_0005_(10_11_16_16_34_27)_c.mp4,train,01,train,0005,4,4,4,851,4191,4212,21,1.0,1.0,1.0,1.0,1.0,1.0,True
karsl_01_train_0005_01_01_0005_10_11_16_16_34_28_c_mp4,01/train/0005/01_01_0005_(10_11_16_16_34_28)_c.mp4,train,01,train,0005,4,4,4,851,4212,4234,22,1.0,1.0,1.0,1.0,1.0,1.0,True
karsl_01_train_0005_01_01_0005_10_11_16_16_34_32_c_mp4,01/train/0005/01_01_0005_(10_11_16_16_34_32)_c.mp4,train,01,train,0005,4,4,4,851,4234,4251,17,1.0,1.0,1.0,1.0,1.0,1.0,True
karsl_01_train_0005_01_01_0005_10_11_16_16_34_33_c_mp4,01/train/0005/01_01_0005_(10_11_16_16_34_33)_c.mp4,train,01,train,0005,4,4,4,851,4251,4268,17,1.0,1.0,1.0,1.0,1.0,1.0,True
karsl_01_train_0005_01_01_0005_10_11_16_16_34_35_c_mp4,01/train/0005/01_01_0005_(10_11_16_16_34_35)_c.mp4,train,01,train,0005,4,4,4,851,4268,4285,17,1.0,1.0,1.0,1.0,1.0,1.0,True
karsl_01_train_0005_01_01_0005_10_11_16_16_34_40_c_mp4,01/train/0005/01_01_0005_(10_11_16_16_34_40)_c.mp4,train,01,train,0005,4,4,4,851,4285,4302,17,1.0,1.0,1.0,1.0,1.0,1.0,True
karsl_01_train_0005_01_01_0005_10_11_16_16_34_41_c_mp4,01/train/0005/01_01_0005_(10_11_16_16_34_41)_c.mp4,train,01,train,0005,4,4,4,851,4302,4320,18,1.0,1.0,1.0,1.0,1.0,1.0,True
karsl_01_train_0005_01_01_0005_10_11_16_16_34_43_c_mp4,01/train/0005/01_01_0005_(10_11_16_16_34_43)_c.mp4,train,01,train,0005,4,4,4,851,4320,4338,18,1.0,1.0,1.0,1.0,1.0,1.0,True
karsl_01_train_0005_01_01_0005_10_11_16_16_34_46_c_mp4,01/train/0005/01_01_0005_(10_11_16_16_34_46)_c.mp4,train,01,train,0005,4,4,4,851,4338,4355,17,1.0,1.0,1.0,1.0,1.0,1.0,True
karsl_01_train_0005_01_01_0005_10_11_16_16_34_49_c_mp4,01/train/0005/01_01_0005_(10_11_16_16_34_49)_c.mp4,train,01,train,0005,4,4,4,851,4355,4372,17,1.0,1.0,1.0,1.0,1.0,1.0,True
karsl_01_train_0005_01_01_0005_10_11_16_16_34_51_c_mp4,01/train/0005/01_01_0005_(10_11_16_16_34_51)_c.mp4,train,01,train,0005,4,4,4,851,4372,4390,18,1.0,1.0,1.0,1.0,1.0,1.0,True
karsl_01_train_0005_01_01_0005_10_11_16_16_34_53_c_mp4,01/train/0005/01_01_0005_(10_11_16_16_34_53)_c.mp4,train,01,train,0005,4,4,4,851,4390,4406,16,1.0,1.0,1.0,1.0,1.0,1.0,True
karsl_01_train_0005_01_01_0005_10_11_16_16_34_56_c_mp4,01/train/0005/01_01_0005_(10_11_16_16_34_56)_c.mp4,train,01,train,0005,4,4,4,851,4406,4424,18,1.0,1.0,1.0,1.0,1.0,1.0,True
karsl_01_train_0005_01_01_0005_10_11_16_16_34_57_c_mp4,01/train/0005/01_01_0005_(10_11_16_16_34_57)_c.mp4,train,01,train,0005,4,4,4,851,4424,4443,19,1.0,1.0,1.0,1.0,1.0,1.0,True
karsl_01_train_0005_01_01_0005_10_11_16_16_34_59_c_mp4,01/train/0005/01_01_0005_(10_11_16_16_34_59)_c.mp4,train,01,train,0005,4,4,4,851,4443,4461,18,1.0,1.0,1.0,1.0,1.0,1.0,True
karsl_01_train_0005_01_01_0005_10_11_16_16_35_01_c_mp4,01/train/0005/01_01_0005_(10_11_16_16_35_01)_c.mp4,train,01,train,0005,4,4,4,851,4461,4482,21,1.0,1.0,1.0,1.0,1.0,1.0,True
karsl_01_train_0005_01_01_0005_10_11_16_16_35_02_c_mp4,01/train/0005/01_01_0005_(10_11_16_16_35_02)_c.mp4,train,01,train,0005,4,4,4,851,4482,4505,23,1.0,1.0,1.0,1.0,1.0,1.0,True
karsl_01_train_0005_01_01_0005_10_11_16_16_35_04_c_mp4,01/train/0005/01_01_0005_(10_11_16_16_35_04)_c.mp4,train,01,train,0005,4,4,4,851,4505,4524,19,1.0,1.0,1.0,1.0,1.0,1.0,True
